sample_index,true_label,true_class,majority_vote_label,majority_vote_class,majority_vote_correct,mean_probability_label,mean_probability_class,mean_probability_correct,strategies_agree,efficientnet_b0_label,efficientnet_b0_class,efficientnet_b0_confidence,resnet50_label,resnet50_class,resnet50_confidence,convnext_tiny_label,convnext_tiny_class,convnext_tiny_confidence,vit_b_16_label,vit_b_16_class,vit_b_16_confidence,vmamba_label,vmamba_class,vmamba_confidence,cnn_shallow_label,cnn_shallow_class,cnn_shallow_confidence
27,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9607290029525757,0,galaxy,0.9859663844108582,0,galaxy,0.9521162509918213,0,galaxy,0.9135488271713257,0,galaxy,0.7375699877738953,0,galaxy,0.7868410348892212
28,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9910552501678467,0,galaxy,0.9947329759597778,0,galaxy,0.9551939964294434,0,galaxy,0.7912283539772034,0,galaxy,0.9447508454322815,0,galaxy,0.46600934863090515
29,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9951234459877014,0,galaxy,0.9911728501319885,0,galaxy,0.897376298904419,0,galaxy,0.9747735857963562,0,galaxy,0.9244827628135681,0,galaxy,0.9429863691329956
30,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9964054822921753,0,galaxy,0.9949134588241577,0,galaxy,0.9359490275382996,0,galaxy,0.9604201316833496,0,galaxy,0.9861910343170166,0,galaxy,0.7226057648658752
31,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9987653493881226,0,galaxy,0.9865750670433044,0,galaxy,0.9612942934036255,0,galaxy,0.9448238611221313,0,galaxy,0.941783607006073,0,galaxy,0.5443049669265747
32,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9989110231399536,0,galaxy,0.9984191656112671,0,galaxy,0.9755831360816956,0,galaxy,0.9617489576339722,0,galaxy,0.9124937653541565,0,galaxy,0.5536794662475586
33,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9974130988121033,0,galaxy,0.9970484375953674,0,galaxy,0.946469783782959,0,galaxy,0.7542228102684021,0,galaxy,0.9376358389854431,0,galaxy,0.5958725214004517
34,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9939436316490173,0,galaxy,0.9975603818893433,0,galaxy,0.963750958442688,0,galaxy,0.9286261796951294,0,galaxy,0.9751792550086975,0,galaxy,0.5241404175758362
35,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9990487694740295,0,galaxy,0.9978033900260925,0,galaxy,0.9836320877075195,0,galaxy,0.9618959426879883,0,galaxy,0.9870728254318237,0,galaxy,0.3649829924106598
36,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9968921542167664,0,galaxy,0.9927138686180115,0,galaxy,0.9236858487129211,0,galaxy,0.828441321849823,0,galaxy,0.7370251417160034,0,galaxy,0.7922585010528564
37,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9691731929779053,0,galaxy,0.9430637955665588,0,galaxy,0.6481012105941772,2,star,0.5584439039230347,0,galaxy,0.42292895913124084,0,galaxy,0.4093833863735199
38,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9975985884666443,0,galaxy,0.9887619614601135,0,galaxy,0.8961158990859985,0,galaxy,0.5473476648330688,0,galaxy,0.976525068283081,2,star,0.6019614338874817
39,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9983229041099548,0,galaxy,0.9984344840049744,0,galaxy,0.9685576558113098,0,galaxy,0.9745692610740662,0,galaxy,0.9514960646629333,0,galaxy,0.8015204668045044
40,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9994076490402222,0,galaxy,0.9776409268379211,0,galaxy,0.978297233581543,0,galaxy,0.9707351922988892,0,galaxy,0.9602415561676025,0,galaxy,0.6268186569213867
41,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9974986910820007,0,galaxy,0.997312605381012,0,galaxy,0.9180450439453125,0,galaxy,0.8718320727348328,0,galaxy,0.9748165011405945,0,galaxy,0.4386270046234131
42,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9961121678352356,0,galaxy,0.9943879246711731,0,galaxy,0.9432126879692078,0,galaxy,0.8532853126525879,0,galaxy,0.9518956542015076,0,galaxy,0.3974192440509796
43,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9966448545455933,0,galaxy,0.9998658895492554,0,galaxy,0.972671389579773,0,galaxy,0.9716249108314514,0,galaxy,0.9875903129577637,0,galaxy,0.4657266139984131
44,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9994387030601501,0,galaxy,0.9761273264884949,0,galaxy,0.9828505516052246,0,galaxy,0.9659788608551025,0,galaxy,0.9740716814994812,0,galaxy,0.7935299277305603
45,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9893394112586975,0,galaxy,0.9960671067237854,0,galaxy,0.8912889957427979,0,galaxy,0.8600113391876221,0,galaxy,0.7027157545089722,0,galaxy,0.5649239420890808
46,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9988226294517517,0,galaxy,0.9617947340011597,0,galaxy,0.9376829266548157,2,star,0.5566663146018982,0,galaxy,0.9445520043373108,2,star,0.4836336374282837
47,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9984238147735596,0,galaxy,0.9176110029220581,0,galaxy,0.969921350479126,0,galaxy,0.9563692212104797,0,galaxy,0.9410088062286377,0,galaxy,0.7653428316116333
48,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9995706677436829,0,galaxy,0.9875766038894653,0,galaxy,0.9775955677032471,0,galaxy,0.6352424621582031,0,galaxy,0.9608902931213379,0,galaxy,0.7059268951416016
49,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9959279894828796,0,galaxy,0.996181845664978,0,galaxy,0.9684885144233704,0,galaxy,0.9195070862770081,0,galaxy,0.9658200740814209,0,galaxy,0.5251941680908203
50,0,galaxy,0,galaxy,True,2,star,False,False,0,galaxy,0.9963738322257996,0,galaxy,0.5871108770370483,2,star,0.7497469782829285,2,star,0.5458159446716309,2,star,0.9114887714385986,0,galaxy,0.4512183666229248
51,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.8958994746208191,0,galaxy,0.9896079897880554,0,galaxy,0.9478275179862976,0,galaxy,0.7332919836044312,0,galaxy,0.8577767610549927,0,galaxy,0.5259097814559937
52,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9996310472488403,0,galaxy,0.9881628155708313,0,galaxy,0.9531407356262207,0,galaxy,0.9415139555931091,0,galaxy,0.7305235862731934,2,star,0.7047052979469299
53,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9964865446090698,0,galaxy,0.9973374009132385,0,galaxy,0.9691535234451294,0,galaxy,0.9044337868690491,0,galaxy,0.9572723507881165,0,galaxy,0.5747511982917786
54,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9880592226982117,0,galaxy,0.9960886240005493,0,galaxy,0.6500833630561829,0,galaxy,0.7060980200767517,0,galaxy,0.9490002393722534,0,galaxy,0.5800163149833679
55,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9990552067756653,0,galaxy,0.994724690914154,0,galaxy,0.9694368839263916,0,galaxy,0.858677327632904,0,galaxy,0.9696141481399536,0,galaxy,0.47646772861480713
56,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9976287484169006,0,galaxy,0.9819923639297485,0,galaxy,0.9769431352615356,0,galaxy,0.9348993897438049,0,galaxy,0.9753414988517761,0,galaxy,0.6259050369262695
57,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9868032336235046,0,galaxy,0.9982611536979675,0,galaxy,0.9797737002372742,0,galaxy,0.9375876784324646,0,galaxy,0.9694918990135193,0,galaxy,0.6381242275238037
58,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9953546524047852,0,galaxy,0.9708893299102783,0,galaxy,0.9301071763038635,0,galaxy,0.9383034110069275,0,galaxy,0.9705883860588074,0,galaxy,0.8391430974006653
59,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9998891353607178,0,galaxy,0.9872354865074158,0,galaxy,0.9652093052864075,0,galaxy,0.9528226852416992,0,galaxy,0.928530752658844,0,galaxy,0.9117532968521118
60,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9997634291648865,0,galaxy,0.9964240193367004,0,galaxy,0.9554766416549683,0,galaxy,0.9628458619117737,0,galaxy,0.9579592943191528,0,galaxy,0.742304801940918
61,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.996459424495697,0,galaxy,0.9975569248199463,0,galaxy,0.9762780666351318,0,galaxy,0.9687341451644897,0,galaxy,0.9900091886520386,0,galaxy,0.6724982857704163
62,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9999078512191772,0,galaxy,0.999607503414154,0,galaxy,0.9903801679611206,0,galaxy,0.9660356044769287,0,galaxy,0.9800695180892944,0,galaxy,0.7271801829338074
63,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9939467310905457,0,galaxy,0.9988180994987488,0,galaxy,0.9611556529998779,0,galaxy,0.9594752788543701,0,galaxy,0.9681968092918396,0,galaxy,0.5451869368553162
64,0,galaxy,2,star,False,2,star,False,True,0,galaxy,0.5789608955383301,0,galaxy,0.4217217266559601,2,star,0.5605233311653137,2,star,0.7414757013320923,1,quasar,0.3920762240886688,2,star,0.4454571306705475
65,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9993383288383484,0,galaxy,0.9123669266700745,0,galaxy,0.8967115879058838,0,galaxy,0.8659355640411377,0,galaxy,0.9587498903274536,0,galaxy,0.5454970598220825
66,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9997969269752502,0,galaxy,0.9996312856674194,0,galaxy,0.9839359521865845,0,galaxy,0.9770669341087341,0,galaxy,0.9831106662750244,2,star,0.5127748847007751
67,0,galaxy,0,galaxy,True,0,galaxy,True,True,1,quasar,0.49588915705680847,0,galaxy,0.6666284203529358,0,galaxy,0.9025512337684631,2,star,0.9237586259841919,0,galaxy,0.5438342094421387,0,galaxy,0.7254087328910828
68,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9993250370025635,0,galaxy,0.9990422129631042,0,galaxy,0.9821179509162903,0,galaxy,0.974182665348053,0,galaxy,0.9874787330627441,0,galaxy,0.8081421256065369
69,0,galaxy,0,galaxy,True,2,star,False,False,0,galaxy,0.41565775871276855,1,quasar,0.4665098190307617,0,galaxy,0.4262929856777191,2,star,0.7463164925575256,2,star,0.44299137592315674,0,galaxy,0.43358495831489563
70,0,galaxy,0,galaxy,True,0,galaxy,True,True,1,quasar,0.88836270570755,0,galaxy,0.5996059775352478,2,star,0.6680288314819336,2,star,0.7685167193412781,0,galaxy,0.48928412795066833,0,galaxy,0.786191463470459
71,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.7647366523742676,1,quasar,0.7700322270393372,0,galaxy,0.9019027948379517,0,galaxy,0.6467663049697876,0,galaxy,0.8314436674118042,0,galaxy,0.5471227169036865
72,0,galaxy,2,star,False,2,star,False,True,2,star,0.4736974537372589,0,galaxy,0.50467449426651,2,star,0.8098234534263611,2,star,0.5701936483383179,0,galaxy,0.48954063653945923,1,quasar,0.4983012080192566
73,0,galaxy,1,quasar,False,1,quasar,False,True,1,quasar,0.9512888789176941,1,quasar,0.785476803779602,1,quasar,0.6915349364280701,1,quasar,0.5541549324989319,1,quasar,0.7668766975402832,1,quasar,0.49311715364456177
74,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.6967933177947998,1,quasar,0.4433879852294922,0,galaxy,0.7327976822853088,2,star,0.865653395652771,0,galaxy,0.60633385181427,1,quasar,0.8861097693443298
75,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.5495331883430481,0,galaxy,0.5865337252616882,0,galaxy,0.7161713242530823,2,star,0.9287392497062683,0,galaxy,0.6636195778846741,0,galaxy,0.7392515540122986
76,0,galaxy,0,galaxy,True,0,galaxy,True,True,1,quasar,0.5192811489105225,1,quasar,0.3679977059364319,0,galaxy,0.8033892512321472,2,star,0.5814922451972961,0,galaxy,0.7031223177909851,0,galaxy,0.737106204032898
77,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9097517728805542,0,galaxy,0.9738882780075073,0,galaxy,0.9775451421737671,0,galaxy,0.8968783617019653,0,galaxy,0.9203864932060242,0,galaxy,0.9481289386749268
78,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9989948868751526,0,galaxy,0.9966434240341187,0,galaxy,0.9771774411201477,0,galaxy,0.9791528582572937,0,galaxy,0.9906166195869446,0,galaxy,0.9081966280937195
79,0,galaxy,0,galaxy,True,0,galaxy,True,True,2,star,0.4104239344596863,0,galaxy,0.9191791415214539,0,galaxy,0.9216342568397522,2,star,0.9240503907203674,0,galaxy,0.904607892036438,1,quasar,0.7950493097305298
80,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9956718683242798,0,galaxy,0.9860078692436218,0,galaxy,0.9753825664520264,0,galaxy,0.9268682599067688,0,galaxy,0.9566921591758728,0,galaxy,0.69808030128479
81,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.5024749040603638,1,quasar,0.46249955892562866,0,galaxy,0.9748231768608093,0,galaxy,0.6470903158187866,0,galaxy,0.798051655292511,0,galaxy,0.838306188583374
82,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9862702488899231,0,galaxy,0.9621223211288452,0,galaxy,0.9501854777336121,0,galaxy,0.5986684560775757,0,galaxy,0.8546473383903503,2,star,0.46676722168922424
83,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9762478470802307,0,galaxy,0.9990944862365723,0,galaxy,0.9622097611427307,0,galaxy,0.9443161487579346,0,galaxy,0.9892249703407288,0,galaxy,0.9324402213096619
84,0,galaxy,2,star,False,2,star,False,True,2,star,0.9998238682746887,1,quasar,0.6030327677726746,2,star,0.5286499857902527,2,star,0.8827192187309265,0,galaxy,0.5279175639152527,0,galaxy,0.5115081667900085
85,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.8417719602584839,0,galaxy,0.9713340401649475,0,galaxy,0.9724977612495422,0,galaxy,0.9486923217773438,0,galaxy,0.9003797173500061,0,galaxy,0.6070192456245422
86,0,galaxy,0,galaxy,True,0,galaxy,True,True,1,quasar,0.5721030235290527,0,galaxy,0.5980924367904663,0,galaxy,0.7128230929374695,1,quasar,0.5079452991485596,1,quasar,0.4767529368400574,0,galaxy,0.6274711489677429
87,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9939391613006592,0,galaxy,0.9878822565078735,0,galaxy,0.9816064238548279,0,galaxy,0.8934609889984131,0,galaxy,0.9495351910591125,0,galaxy,0.6413578987121582
88,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9944813251495361,0,galaxy,0.9958855509757996,0,galaxy,0.959977388381958,0,galaxy,0.9349527955055237,0,galaxy,0.8831302523612976,0,galaxy,0.8257097005844116
89,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9995818734169006,0,galaxy,0.9980216026306152,0,galaxy,0.9819287061691284,0,galaxy,0.7637712359428406,0,galaxy,0.9745334982872009,0,galaxy,0.4658238887786865
90,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9993125200271606,0,galaxy,0.9967325925827026,0,galaxy,0.9781396985054016,0,galaxy,0.9320871233940125,0,galaxy,0.9339768290519714,1,quasar,0.4477565884590149
91,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9975855350494385,0,galaxy,0.9364327788352966,0,galaxy,0.9737873077392578,0,galaxy,0.9634657502174377,0,galaxy,0.9790849685668945,0,galaxy,0.5526978969573975
92,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.990581214427948,0,galaxy,0.9187487363815308,0,galaxy,0.9511565566062927,0,galaxy,0.7590563297271729,0,galaxy,0.709076464176178,1,quasar,0.4957473874092102
93,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.978239119052887,0,galaxy,0.9768631458282471,0,galaxy,0.9664690494537354,0,galaxy,0.9325323700904846,0,galaxy,0.9290953874588013,1,quasar,0.5416620969772339
94,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9017879366874695,0,galaxy,0.7342550754547119,0,galaxy,0.7488994002342224,0,galaxy,0.36229783296585083,1,quasar,0.5255674719810486,1,quasar,0.5009708404541016
95,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.8765814900398254,0,galaxy,0.8002039790153503,0,galaxy,0.8483017086982727,0,galaxy,0.3928244411945343,0,galaxy,0.5430147051811218,1,quasar,0.6248877644538879
96,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.910823404788971,0,galaxy,0.44173744320869446,0,galaxy,0.7240673899650574,2,star,0.5742051005363464,1,quasar,0.5519611835479736,2,star,0.39233678579330444
97,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.8984922766685486,0,galaxy,0.9804738759994507,0,galaxy,0.9763913750648499,0,galaxy,0.9181616902351379,0,galaxy,0.9524730443954468,1,quasar,0.483702689409256
98,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.7840416431427002,0,galaxy,0.9231211543083191,0,galaxy,0.9724259376525879,0,galaxy,0.9050650596618652,0,galaxy,0.9387924671173096,1,quasar,0.4680192172527313
99,0,galaxy,2,star,False,2,star,False,True,0,galaxy,0.8892657160758972,2,star,0.9227429032325745,0,galaxy,0.7113216519355774,2,star,0.9450547099113464,2,star,0.9220585227012634,1,quasar,0.44092467427253723
100,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9668278098106384,0,galaxy,0.99073326587677,0,galaxy,0.9549285173416138,0,galaxy,0.9371509552001953,0,galaxy,0.9134382605552673,0,galaxy,0.6029027700424194
101,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9961643218994141,0,galaxy,0.9992509484291077,0,galaxy,0.9785817265510559,0,galaxy,0.9010226130485535,0,galaxy,0.9735662341117859,0,galaxy,0.6883888840675354
102,0,galaxy,0,galaxy,True,0,galaxy,True,True,1,quasar,0.614655613899231,0,galaxy,0.9555234313011169,0,galaxy,0.9061053395271301,2,star,0.39085710048675537,0,galaxy,0.765275239944458,1,quasar,0.46410977840423584
103,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9859721660614014,0,galaxy,0.9977237582206726,0,galaxy,0.9626348614692688,0,galaxy,0.9337083697319031,0,galaxy,0.9240944981575012,1,quasar,0.46444135904312134
104,0,galaxy,0,galaxy,True,0,galaxy,True,True,1,quasar,0.6337659358978271,0,galaxy,0.7166057229042053,0,galaxy,0.8946394324302673,0,galaxy,0.8376984000205994,0,galaxy,0.8359639048576355,0,galaxy,0.48835280537605286
105,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9824106693267822,0,galaxy,0.979242205619812,0,galaxy,0.9782617092132568,0,galaxy,0.9544860124588013,0,galaxy,0.9548685550689697,0,galaxy,0.6803772449493408
106,0,galaxy,0,galaxy,True,0,galaxy,True,True,1,quasar,0.6731253862380981,0,galaxy,0.4784301221370697,0,galaxy,0.6874829530715942,0,galaxy,0.7211730480194092,0,galaxy,0.6632132530212402,1,quasar,0.5976534485816956
107,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.5199692845344543,0,galaxy,0.9477612376213074,0,galaxy,0.7606325149536133,0,galaxy,0.5268970131874084,0,galaxy,0.6688126921653748,0,galaxy,0.894600510597229
108,0,galaxy,1,quasar,False,1,quasar,False,True,1,quasar,0.5160825252532959,0,galaxy,0.41568586230278015,2,star,0.5630729794502258,1,quasar,0.6091824769973755,1,quasar,0.7212415337562561,1,quasar,0.4792152941226959
109,0,galaxy,1,quasar,False,1,quasar,False,True,1,quasar,0.8377151489257812,1,quasar,0.5791131258010864,2,star,0.6554777026176453,2,star,0.4565419554710388,0,galaxy,0.5407243371009827,1,quasar,0.8466916680335999
