sample_index,true_label,true_class,majority_vote_label,majority_vote_class,majority_vote_correct,mean_probability_label,mean_probability_class,mean_probability_correct,strategies_agree,efficientnet_b0_label,efficientnet_b0_class,efficientnet_b0_confidence,resnet50_label,resnet50_class,resnet50_confidence,convnext_tiny_label,convnext_tiny_class,convnext_tiny_confidence,vit_b_16_label,vit_b_16_class,vit_b_16_confidence,vmamba_label,vmamba_class,vmamba_confidence,cnn_shallow_label,cnn_shallow_class,cnn_shallow_confidence
10,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9872491955757141,0,galaxy,0.989401638507843,0,galaxy,0.9811949133872986,0,galaxy,0.9704185128211975,0,galaxy,0.9960851669311523,0,galaxy,0.8034606575965881
11,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9529604911804199,0,galaxy,0.9150444865226746,0,galaxy,0.9653090238571167,0,galaxy,0.9715198874473572,0,galaxy,0.9854885935783386,0,galaxy,0.598538339138031
12,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9785063862800598,0,galaxy,0.9970845580101013,0,galaxy,0.9564043283462524,0,galaxy,0.9666081070899963,0,galaxy,0.9616566896438599,0,galaxy,0.4606478214263916
13,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9692081212997437,0,galaxy,0.9853686690330505,0,galaxy,0.9734718203544617,0,galaxy,0.974338948726654,0,galaxy,0.9821828007698059,2,star,0.6339646577835083
14,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9721636772155762,0,galaxy,0.9970368146896362,0,galaxy,0.99058997631073,0,galaxy,0.9836699962615967,0,galaxy,0.9982557892799377,0,galaxy,0.7791438102722168
15,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9903205037117004,0,galaxy,0.9986246824264526,0,galaxy,0.9757856726646423,0,galaxy,0.9799051284790039,0,galaxy,0.997410237789154,0,galaxy,0.7057456970214844
16,0,galaxy,0,galaxy,True,0,galaxy,True,True,2,star,0.43251264095306396,0,galaxy,0.9434120059013367,0,galaxy,0.9313061833381653,0,galaxy,0.8146504759788513,0,galaxy,0.9642605781555176,2,star,0.7654058933258057
17,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9483816027641296,0,galaxy,0.9961780309677124,0,galaxy,0.9541053771972656,0,galaxy,0.9464553594589233,0,galaxy,0.9908527731895447,0,galaxy,0.4137098789215088
18,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9805071353912354,0,galaxy,0.9912472367286682,0,galaxy,0.9836797118186951,0,galaxy,0.9844248294830322,0,galaxy,0.9983250498771667,0,galaxy,0.6918614506721497
19,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9862224459648132,0,galaxy,0.9785857200622559,0,galaxy,0.9676932096481323,0,galaxy,0.9691364765167236,0,galaxy,0.9914264678955078,0,galaxy,0.6631149649620056
20,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9673643112182617,0,galaxy,0.9799438118934631,0,galaxy,0.9802345633506775,0,galaxy,0.9785390496253967,0,galaxy,0.99842369556427,2,star,0.438064843416214
21,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9831589460372925,0,galaxy,0.9958815574645996,0,galaxy,0.9817988276481628,0,galaxy,0.9717612862586975,0,galaxy,0.95308518409729,0,galaxy,0.48095712065696716
22,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9666876196861267,0,galaxy,0.9996572732925415,0,galaxy,0.9586028456687927,0,galaxy,0.9629014730453491,0,galaxy,0.98689866065979,0,galaxy,0.9107791781425476
23,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.990985631942749,0,galaxy,0.9966042041778564,0,galaxy,0.977442741394043,0,galaxy,0.9790626764297485,0,galaxy,0.992552638053894,0,galaxy,0.6077049970626831
24,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9885348677635193,0,galaxy,0.9987471103668213,0,galaxy,0.9905093908309937,0,galaxy,0.989663302898407,0,galaxy,0.9986718893051147,0,galaxy,0.572306752204895
25,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9890803694725037,0,galaxy,0.999531626701355,0,galaxy,0.9871113896369934,0,galaxy,0.9796518683433533,0,galaxy,0.998788058757782,0,galaxy,0.822532057762146
26,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9708303213119507,0,galaxy,0.9957186579704285,0,galaxy,0.9885196089744568,0,galaxy,0.9810165762901306,0,galaxy,0.9988685846328735,0,galaxy,0.9431331157684326
27,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.8417428135871887,0,galaxy,0.9528171420097351,0,galaxy,0.9593102335929871,0,galaxy,0.9660211801528931,0,galaxy,0.9903102517127991,0,galaxy,0.6630698442459106
28,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9853522181510925,0,galaxy,0.9994537234306335,0,galaxy,0.9538754820823669,0,galaxy,0.8728718757629395,0,galaxy,0.9881306886672974,0,galaxy,0.5615434050559998
29,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9667615294456482,0,galaxy,0.9978423118591309,0,galaxy,0.9388757348060608,0,galaxy,0.9801888465881348,0,galaxy,0.9941085577011108,0,galaxy,0.8769031167030334
30,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9636193513870239,0,galaxy,0.9898880124092102,0,galaxy,0.9848163723945618,0,galaxy,0.9787710309028625,0,galaxy,0.9931650757789612,0,galaxy,0.687337338924408
31,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9879844188690186,0,galaxy,0.9631912708282471,0,galaxy,0.9551255702972412,0,galaxy,0.96530681848526,0,galaxy,0.9654420018196106,0,galaxy,0.5566335916519165
32,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.967680037021637,0,galaxy,0.9998375177383423,0,galaxy,0.9810178279876709,0,galaxy,0.9836094379425049,0,galaxy,0.9986385703086853,0,galaxy,0.5855708122253418
33,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.964861273765564,0,galaxy,0.9958849549293518,0,galaxy,0.9690828323364258,0,galaxy,0.9668551087379456,0,galaxy,0.9767629504203796,0,galaxy,0.6077678203582764
34,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9322882890701294,0,galaxy,0.9296541810035706,0,galaxy,0.9299505949020386,0,galaxy,0.9763290882110596,0,galaxy,0.9982802867889404,0,galaxy,0.4365905523300171
35,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9903411865234375,0,galaxy,0.998167872428894,0,galaxy,0.9890158772468567,0,galaxy,0.9840659499168396,0,galaxy,0.9980036616325378,0,galaxy,0.363267183303833
36,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9716944694519043,0,galaxy,0.9922965168952942,0,galaxy,0.8797500133514404,0,galaxy,0.9333769679069519,1,quasar,0.5131860971450806,0,galaxy,0.7792506814002991
37,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9338223934173584,0,galaxy,0.9865530133247375,0,galaxy,0.9487513303756714,0,galaxy,0.8745063543319702,0,galaxy,0.986665666103363,2,star,0.4677000343799591
38,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.8606964349746704,0,galaxy,0.999345600605011,0,galaxy,0.9438195824623108,2,star,0.4867512583732605,0,galaxy,0.990638017654419,2,star,0.6814002394676208
39,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.985870897769928,0,galaxy,0.9692777991294861,0,galaxy,0.9738515019416809,0,galaxy,0.9876656532287598,0,galaxy,0.9973708391189575,0,galaxy,0.9120299816131592
40,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9557924270629883,0,galaxy,0.9732646346092224,0,galaxy,0.985082745552063,0,galaxy,0.9841398000717163,0,galaxy,0.9909325838088989,0,galaxy,0.7009560465812683
41,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9878935217857361,0,galaxy,0.9989569187164307,0,galaxy,0.9699402451515198,0,galaxy,0.9713008999824524,0,galaxy,0.9792647361755371,2,star,0.43520185351371765
42,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9918004870414734,0,galaxy,0.9988889098167419,0,galaxy,0.976353108882904,0,galaxy,0.968220591545105,0,galaxy,0.9901667833328247,2,star,0.46181780099868774
43,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9580622315406799,0,galaxy,0.9929506778717041,0,galaxy,0.9850770831108093,0,galaxy,0.9240221977233887,0,galaxy,0.9984018206596375,0,galaxy,0.5786148309707642
44,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9878765344619751,0,galaxy,0.9839838743209839,0,galaxy,0.9768418669700623,0,galaxy,0.9762486815452576,0,galaxy,0.9968233108520508,0,galaxy,0.754486083984375
45,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.8772796988487244,0,galaxy,0.6704821586608887,0,galaxy,0.9777283668518066,0,galaxy,0.9572940468788147,0,galaxy,0.9973638653755188,0,galaxy,0.6967636942863464
46,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.7880004644393921,0,galaxy,0.7561718821525574,0,galaxy,0.9648154377937317,0,galaxy,0.9858718514442444,0,galaxy,0.9977795481681824,2,star,0.4607241749763489
47,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9829020500183105,0,galaxy,0.712620198726654,0,galaxy,0.9811954498291016,0,galaxy,0.9657773971557617,0,galaxy,0.9977452158927917,0,galaxy,0.6770647764205933
48,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9603531360626221,0,galaxy,0.8321374654769897,0,galaxy,0.9750887751579285,0,galaxy,0.9682074189186096,0,galaxy,0.9949880838394165,0,galaxy,0.695751965045929
49,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9750067591667175,0,galaxy,0.9018924236297607,0,galaxy,0.963028073310852,0,galaxy,0.9685595631599426,0,galaxy,0.9893198013305664,0,galaxy,0.5165513157844543
50,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9818907380104065,0,galaxy,0.9987928867340088,0,galaxy,0.9228564500808716,0,galaxy,0.8339270353317261,0,galaxy,0.9660003781318665,0,galaxy,0.5226384997367859
51,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.5960062742233276,0,galaxy,0.5721310377120972,0,galaxy,0.8868772387504578,0,galaxy,0.9618286490440369,0,galaxy,0.9886550903320312,2,star,0.41386696696281433
52,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9664698243141174,0,galaxy,0.4860590994358063,0,galaxy,0.9707884192466736,0,galaxy,0.9632418155670166,0,galaxy,0.994061291217804,2,star,0.703022837638855
53,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9428626894950867,0,galaxy,0.9465138912200928,0,galaxy,0.9617903232574463,0,galaxy,0.9746618866920471,0,galaxy,0.9885679483413696,0,galaxy,0.5828735828399658
54,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9035002589225769,0,galaxy,0.8126540184020996,0,galaxy,0.8604051470756531,0,galaxy,0.4768712520599365,0,galaxy,0.9769411683082581,0,galaxy,0.5823293328285217
55,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.945796549320221,0,galaxy,0.9559853672981262,0,galaxy,0.9761086106300354,0,galaxy,0.9716522097587585,0,galaxy,0.9855948686599731,0,galaxy,0.5829091668128967
56,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9740731716156006,0,galaxy,0.8693016767501831,0,galaxy,0.9780173301696777,0,galaxy,0.9801090359687805,0,galaxy,0.9975653886795044,0,galaxy,0.613444983959198
57,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9732601642608643,0,galaxy,0.9909612536430359,0,galaxy,0.9782172441482544,0,galaxy,0.984833300113678,0,galaxy,0.9840795397758484,0,galaxy,0.6602932214736938
58,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.964574933052063,0,galaxy,0.997404158115387,0,galaxy,0.9386333227157593,0,galaxy,0.9339243769645691,0,galaxy,0.9913330674171448,0,galaxy,0.8587472438812256
59,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9969232678413391,0,galaxy,0.9926152229309082,0,galaxy,0.985590934753418,0,galaxy,0.9741114974021912,0,galaxy,0.9981216788291931,0,galaxy,0.9197994470596313
60,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9128280878067017,0,galaxy,0.9987346529960632,0,galaxy,0.9814852476119995,0,galaxy,0.972507119178772,0,galaxy,0.9925000071525574,0,galaxy,0.8257965445518494
61,0,galaxy,0,galaxy,True,0,galaxy,True,True,2,star,0.513695478439331,0,galaxy,0.9803708791732788,0,galaxy,0.9743063449859619,0,galaxy,0.9387410879135132,0,galaxy,0.998603880405426,0,galaxy,0.6523454785346985
62,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9889823794364929,0,galaxy,0.9983277916908264,0,galaxy,0.9899532198905945,0,galaxy,0.9844743013381958,0,galaxy,0.998807430267334,0,galaxy,0.7672296166419983
63,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9518267512321472,0,galaxy,0.6265916228294373,0,galaxy,0.9877030253410339,0,galaxy,0.9812955260276794,0,galaxy,0.9986483454704285,0,galaxy,0.40900978446006775
64,0,galaxy,2,star,False,2,star,False,True,2,star,0.9568300843238831,1,quasar,0.6256985664367676,2,star,0.5762476921081543,2,star,0.7734789848327637,1,quasar,0.6219950318336487,2,star,0.40214866399765015
65,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9736315608024597,0,galaxy,0.9973400235176086,0,galaxy,0.9377249479293823,0,galaxy,0.9568547606468201,0,galaxy,0.9861214756965637,0,galaxy,0.6163783073425293
66,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.981415867805481,0,galaxy,0.990830659866333,0,galaxy,0.9822127819061279,0,galaxy,0.9856343865394592,0,galaxy,0.9966771602630615,2,star,0.5891851782798767
67,0,galaxy,2,star,False,2,star,False,True,2,star,0.5510293841362,2,star,0.5330708026885986,0,galaxy,0.6037778258323669,2,star,0.6361908912658691,1,quasar,0.5012088418006897,0,galaxy,0.6904162764549255
68,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9260935187339783,0,galaxy,0.9997662901878357,0,galaxy,0.9883214831352234,0,galaxy,0.9834578037261963,0,galaxy,0.9986423850059509,0,galaxy,0.7934250235557556
69,0,galaxy,0,galaxy,True,0,galaxy,True,True,2,star,0.35373738408088684,0,galaxy,0.38353946805000305,0,galaxy,0.459675133228302,2,star,0.7010177373886108,0,galaxy,0.8713533878326416,0,galaxy,0.4352187514305115
70,0,galaxy,0,galaxy,True,0,galaxy,True,True,1,quasar,0.9064882397651672,1,quasar,0.4281231462955475,0,galaxy,0.507124662399292,1,quasar,0.374990850687027,0,galaxy,0.5072808861732483,0,galaxy,0.776572585105896
71,0,galaxy,0,galaxy,True,0,galaxy,True,True,1,quasar,0.6094958186149597,0,galaxy,0.5549597144126892,0,galaxy,0.9342969059944153,0,galaxy,0.6547999978065491,1,quasar,0.6927340626716614,0,galaxy,0.716401994228363
72,0,galaxy,0,galaxy,True,0,galaxy,True,True,2,star,0.3832535743713379,0,galaxy,0.9354817271232605,0,galaxy,0.4792234003543854,2,star,0.46205857396125793,0,galaxy,0.8906666040420532,0,galaxy,0.6714668869972229
73,0,galaxy,1,quasar,False,1,quasar,False,True,1,quasar,0.8805302381515503,1,quasar,0.539009153842926,1,quasar,0.8194637894630432,1,quasar,0.7083759903907776,1,quasar,0.6340802907943726,1,quasar,0.5751001834869385
74,0,galaxy,1,quasar,False,1,quasar,False,True,1,quasar,0.8322011828422546,2,star,0.738820493221283,1,quasar,0.5209760665893555,2,star,0.825408935546875,1,quasar,0.5490283966064453,1,quasar,0.8643883466720581
75,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.48306310176849365,2,star,0.5999720692634583,0,galaxy,0.6192622780799866,2,star,0.572346568107605,0,galaxy,0.9302215576171875,0,galaxy,0.9166844487190247
76,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.45084330439567566,0,galaxy,0.42082488536834717,0,galaxy,0.5709767937660217,2,star,0.45000630617141724,0,galaxy,0.8962470293045044,0,galaxy,0.5062676072120667
77,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9849633574485779,0,galaxy,0.9981389045715332,0,galaxy,0.9763936400413513,0,galaxy,0.9520236849784851,0,galaxy,0.9443510174751282,0,galaxy,0.9886003136634827
78,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9700573682785034,0,galaxy,0.9997244477272034,0,galaxy,0.980513870716095,0,galaxy,0.9846174716949463,0,galaxy,0.9986407160758972,0,galaxy,0.8858133554458618
79,0,galaxy,1,quasar,False,0,galaxy,True,False,1,quasar,0.5505900979042053,1,quasar,0.5458043217658997,0,galaxy,0.9133594036102295,2,star,0.6521661281585693,0,galaxy,0.9836316108703613,1,quasar,0.7301368713378906
80,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9848270416259766,0,galaxy,0.991093099117279,0,galaxy,0.967025637626648,0,galaxy,0.9664516448974609,0,galaxy,0.9763011336326599,0,galaxy,0.8114827275276184
81,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.45772629976272583,1,quasar,0.5824463367462158,0,galaxy,0.9490818381309509,0,galaxy,0.9415706992149353,0,galaxy,0.948788583278656,0,galaxy,0.7933999300003052
82,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9581072330474854,0,galaxy,0.9999607801437378,0,galaxy,0.9694762825965881,0,galaxy,0.960481584072113,0,galaxy,0.9620251059532166,2,star,0.4991287887096405
83,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9352765083312988,0,galaxy,0.9527957439422607,0,galaxy,0.8042304515838623,0,galaxy,0.9839746356010437,0,galaxy,0.9972097277641296,0,galaxy,0.9156323671340942
84,0,galaxy,2,star,False,2,star,False,True,0,galaxy,0.4229883551597595,2,star,0.455763041973114,2,star,0.610710859298706,2,star,0.46949994564056396,0,galaxy,0.5783517956733704,1,quasar,0.472238153219223
85,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9401506781578064,0,galaxy,0.971013069152832,0,galaxy,0.9743354320526123,0,galaxy,0.9685136675834656,0,galaxy,0.9780973792076111,0,galaxy,0.7888005375862122
86,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.5097262263298035,0,galaxy,0.39203429222106934,0,galaxy,0.9269102215766907,0,galaxy,0.9503088593482971,0,galaxy,0.9067428112030029,0,galaxy,0.7687484622001648
87,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9366465210914612,0,galaxy,0.8557348847389221,0,galaxy,0.9801579117774963,0,galaxy,0.8468916416168213,0,galaxy,0.9799163341522217,0,galaxy,0.4679313004016876
88,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.980692446231842,0,galaxy,0.9901999831199646,0,galaxy,0.9589841961860657,0,galaxy,0.975636899471283,0,galaxy,0.9942650198936462,0,galaxy,0.809361457824707
89,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9735358357429504,0,galaxy,0.9980809688568115,0,galaxy,0.9782252311706543,0,galaxy,0.9730497002601624,0,galaxy,0.9949742555618286,0,galaxy,0.6029022336006165
90,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9299120306968689,0,galaxy,0.9982571005821228,0,galaxy,0.980258584022522,0,galaxy,0.921534538269043,0,galaxy,0.9946135878562927,1,quasar,0.461117684841156
91,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9818058609962463,0,galaxy,0.9992480874061584,0,galaxy,0.980381190776825,0,galaxy,0.9859547019004822,0,galaxy,0.9973547458648682,0,galaxy,0.6571882963180542
92,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9569447040557861,0,galaxy,0.9965776801109314,0,galaxy,0.9696350693702698,0,galaxy,0.9633536338806152,0,galaxy,0.9792263507843018,1,quasar,0.5472344160079956
93,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9405620694160461,1,quasar,0.6045640707015991,0,galaxy,0.9654104709625244,0,galaxy,0.9713038206100464,0,galaxy,0.9796158075332642,1,quasar,0.4680421054363251
94,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.6726616024971008,1,quasar,0.4798852801322937,0,galaxy,0.8518301844596863,2,star,0.47109538316726685,0,galaxy,0.9664790630340576,1,quasar,0.43866121768951416
95,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.6877613067626953,1,quasar,0.5288649797439575,0,galaxy,0.8263238072395325,2,star,0.9533857107162476,0,galaxy,0.8854694962501526,1,quasar,0.48719295859336853
96,0,galaxy,0,galaxy,True,0,galaxy,True,True,2,star,0.48366302251815796,0,galaxy,0.39225131273269653,0,galaxy,0.911896824836731,1,quasar,0.6500594019889832,0,galaxy,0.8661521077156067,1,quasar,0.3810751140117645
97,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9532503485679626,0,galaxy,0.9988573789596558,0,galaxy,0.9771990776062012,0,galaxy,0.8534440398216248,0,galaxy,0.9217256903648376,1,quasar,0.5112351775169373
98,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.8653099536895752,0,galaxy,0.9725094437599182,0,galaxy,0.9567550420761108,0,galaxy,0.6261019706726074,0,galaxy,0.9677456617355347,1,quasar,0.4643928110599518
99,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.5219637751579285,0,galaxy,0.7548730373382568,0,galaxy,0.6290470957756042,0,galaxy,0.521083414554596,0,galaxy,0.9817611575126648,0,galaxy,0.43720880150794983
100,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9788356423377991,0,galaxy,0.9490768909454346,0,galaxy,0.9250134825706482,0,galaxy,0.949841320514679,0,galaxy,0.9782134890556335,0,galaxy,0.7431877851486206
101,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.876369297504425,0,galaxy,0.9893754720687866,0,galaxy,0.9770839810371399,0,galaxy,0.9519014954566956,0,galaxy,0.9928184747695923,0,galaxy,0.7069693803787231
102,0,galaxy,0,galaxy,True,0,galaxy,True,True,1,quasar,0.47517159581184387,0,galaxy,0.9659090638160706,0,galaxy,0.910797119140625,0,galaxy,0.7691869139671326,0,galaxy,0.7710859179496765,0,galaxy,0.7344970107078552
103,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9640624523162842,0,galaxy,0.971656084060669,0,galaxy,0.9079381823539734,0,galaxy,0.9344541430473328,0,galaxy,0.9695897102355957,1,quasar,0.5311551094055176
104,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.6670197248458862,0,galaxy,0.40465861558914185,0,galaxy,0.8399882912635803,0,galaxy,0.9197158813476562,0,galaxy,0.95163494348526,0,galaxy,0.48264002799987793
105,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9190309047698975,0,galaxy,0.8971172571182251,0,galaxy,0.9714332818984985,0,galaxy,0.8909121751785278,0,galaxy,0.9605781435966492,0,galaxy,0.7598814368247986
106,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.6827354431152344,0,galaxy,0.3918225169181824,0,galaxy,0.7596443295478821,0,galaxy,0.9207155704498291,0,galaxy,0.8241115212440491,0,galaxy,0.48008084297180176
107,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.6826103925704956,0,galaxy,0.45333921909332275,0,galaxy,0.9048953652381897,0,galaxy,0.7880808711051941,0,galaxy,0.9269246459007263,0,galaxy,0.9381818175315857
108,0,galaxy,1,quasar,False,1,quasar,False,True,1,quasar,0.47586795687675476,1,quasar,0.441563218832016,1,quasar,0.47893381118774414,1,quasar,0.6557225584983826,1,quasar,0.5337976217269897,1,quasar,0.5059676170349121
109,0,galaxy,1,quasar,False,0,galaxy,True,False,1,quasar,0.6307500004768372,1,quasar,0.4833934009075165,2,star,0.43908098340034485,0,galaxy,0.6848196387290955,0,galaxy,0.4853239357471466,1,quasar,0.6108012795448303
