sample_index,true_label,true_class,majority_vote_label,majority_vote_class,majority_vote_correct,mean_probability_label,mean_probability_class,mean_probability_correct,strategies_agree,efficientnet_b0_label,efficientnet_b0_class,efficientnet_b0_confidence,resnet50_label,resnet50_class,resnet50_confidence,convnext_tiny_label,convnext_tiny_class,convnext_tiny_confidence,vit_b_16_label,vit_b_16_class,vit_b_16_confidence,vmamba_label,vmamba_class,vmamba_confidence,cnn_shallow_label,cnn_shallow_class,cnn_shallow_confidence
10,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9947566986083984,0,galaxy,0.9928873181343079,0,galaxy,0.9914964437484741,0,galaxy,0.9765800833702087,0,galaxy,0.9946901798248291,0,galaxy,0.8459511399269104
11,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9217252135276794,0,galaxy,0.9895484447479248,0,galaxy,0.9842760562896729,0,galaxy,0.9225295186042786,0,galaxy,0.9751272201538086,0,galaxy,0.7082173228263855
12,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9445148706436157,0,galaxy,0.9483802318572998,0,galaxy,0.9802923798561096,0,galaxy,0.7320523262023926,0,galaxy,0.916918933391571,0,galaxy,0.5889277458190918
13,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9503117203712463,0,galaxy,0.9924386143684387,0,galaxy,0.9872703552246094,0,galaxy,0.9624622464179993,0,galaxy,0.9928086996078491,2,star,0.5599363446235657
14,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9434993267059326,0,galaxy,0.9978345036506653,0,galaxy,0.9947233200073242,0,galaxy,0.9878702759742737,0,galaxy,0.9705315828323364,0,galaxy,0.7707341909408569
15,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9929313659667969,0,galaxy,0.9955286383628845,0,galaxy,0.9911064505577087,0,galaxy,0.9546392560005188,0,galaxy,0.9922784566879272,0,galaxy,0.7761327624320984
16,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.8472580313682556,0,galaxy,0.9538323283195496,0,galaxy,0.9811888337135315,0,galaxy,0.9288541078567505,0,galaxy,0.9915761351585388,2,star,0.7831680774688721
17,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.915336549282074,0,galaxy,0.9158281087875366,0,galaxy,0.9767012000083923,0,galaxy,0.9522491097450256,0,galaxy,0.9889089465141296,0,galaxy,0.6068390011787415
18,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9844776391983032,0,galaxy,0.997649610042572,0,galaxy,0.9938296675682068,0,galaxy,0.9946897029876709,0,galaxy,0.992994487285614,0,galaxy,0.7781566381454468
19,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.995109498500824,0,galaxy,0.974575400352478,0,galaxy,0.9888181090354919,0,galaxy,0.9544967412948608,0,galaxy,0.985913872718811,0,galaxy,0.7434707880020142
20,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.986136794090271,0,galaxy,0.9989039897918701,0,galaxy,0.9923559427261353,0,galaxy,0.982142984867096,0,galaxy,0.9945335388183594,2,star,0.5766447186470032
21,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9828585386276245,0,galaxy,0.99216228723526,0,galaxy,0.9913853406906128,0,galaxy,0.9664273858070374,0,galaxy,0.9945560693740845,0,galaxy,0.6308093667030334
22,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9466366171836853,0,galaxy,0.9721295833587646,0,galaxy,0.9742017984390259,0,galaxy,0.927764356136322,0,galaxy,0.9857825040817261,0,galaxy,0.8679764866828918
23,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9946159720420837,0,galaxy,0.993721604347229,0,galaxy,0.9903855323791504,0,galaxy,0.9689506888389587,0,galaxy,0.9935630559921265,0,galaxy,0.738400936126709
24,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.996773898601532,0,galaxy,0.9984861016273499,0,galaxy,0.9954380393028259,0,galaxy,0.9936047196388245,0,galaxy,0.9957610964775085,0,galaxy,0.6945799589157104
25,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9960557222366333,0,galaxy,0.9960170388221741,0,galaxy,0.994821310043335,0,galaxy,0.9869231581687927,0,galaxy,0.9952732920646667,0,galaxy,0.8587339520454407
26,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9979332685470581,0,galaxy,0.9984575510025024,0,galaxy,0.9955675005912781,0,galaxy,0.977176308631897,0,galaxy,0.9957419037818909,0,galaxy,0.9134884476661682
27,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.8589284420013428,0,galaxy,0.872138261795044,0,galaxy,0.9795745015144348,0,galaxy,0.909549355506897,0,galaxy,0.8865739107131958,0,galaxy,0.8230869770050049
28,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9110870361328125,0,galaxy,0.9463256597518921,0,galaxy,0.9749062061309814,0,galaxy,0.9298679232597351,0,galaxy,0.9706120491027832,0,galaxy,0.45900288224220276
29,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9882203340530396,0,galaxy,0.9881606101989746,0,galaxy,0.9786815047264099,0,galaxy,0.976829469203949,0,galaxy,0.9645883440971375,0,galaxy,0.9400973320007324
30,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9951280355453491,0,galaxy,0.9858410358428955,0,galaxy,0.9953833222389221,0,galaxy,0.9695195555686951,0,galaxy,0.9935320615768433,0,galaxy,0.7839176058769226
31,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9667357802391052,0,galaxy,0.9958880543708801,0,galaxy,0.9824995994567871,0,galaxy,0.9578880667686462,0,galaxy,0.9811813235282898,0,galaxy,0.6567268967628479
32,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.984046995639801,0,galaxy,0.9974523186683655,0,galaxy,0.9853672981262207,0,galaxy,0.9775390625,0,galaxy,0.9803338646888733,0,galaxy,0.683689534664154
33,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.834494411945343,0,galaxy,0.9414441585540771,0,galaxy,0.9783529043197632,0,galaxy,0.9193761944770813,0,galaxy,0.9628128409385681,0,galaxy,0.7234740257263184
34,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.948394238948822,0,galaxy,0.9951169490814209,0,galaxy,0.991139829158783,0,galaxy,0.9849270582199097,0,galaxy,0.9913301467895508,0,galaxy,0.5571281313896179
35,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9437227249145508,0,galaxy,0.9991230368614197,0,galaxy,0.994860827922821,0,galaxy,0.9839047789573669,0,galaxy,0.9940817952156067,0,galaxy,0.37051355838775635
36,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.6047044992446899,0,galaxy,0.8914868831634521,0,galaxy,0.9484952688217163,0,galaxy,0.7811720371246338,0,galaxy,0.9172508716583252,0,galaxy,0.8020686507225037
37,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.874769389629364,0,galaxy,0.6921862363815308,0,galaxy,0.9697704911231995,0,galaxy,0.5737779140472412,0,galaxy,0.949852466583252,2,star,0.4748568832874298
38,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.5836658477783203,0,galaxy,0.9575139284133911,0,galaxy,0.9647526144981384,0,galaxy,0.9609848856925964,0,galaxy,0.9433996677398682,2,star,0.6266660094261169
39,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9962648749351501,0,galaxy,0.995991051197052,0,galaxy,0.9970068335533142,0,galaxy,0.975993812084198,0,galaxy,0.9958666563034058,0,galaxy,0.9194636344909668
40,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9892534613609314,0,galaxy,0.9967250227928162,0,galaxy,0.9955430626869202,0,galaxy,0.9817460775375366,0,galaxy,0.9928488731384277,0,galaxy,0.8825353384017944
41,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.931300163269043,0,galaxy,0.9978585839271545,0,galaxy,0.97339928150177,0,galaxy,0.96844482421875,0,galaxy,0.9887781739234924,0,galaxy,0.546622097492218
42,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.88486248254776,0,galaxy,0.995051920413971,0,galaxy,0.9838621020317078,0,galaxy,0.935554027557373,0,galaxy,0.9675204157829285,2,star,0.3892233967781067
43,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.8077147603034973,0,galaxy,0.9988492727279663,0,galaxy,0.988335132598877,0,galaxy,0.9032326340675354,0,galaxy,0.9939483404159546,0,galaxy,0.6728834509849548
44,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9779689908027649,0,galaxy,0.9862365126609802,0,galaxy,0.992635190486908,0,galaxy,0.963529109954834,0,galaxy,0.9935238361358643,0,galaxy,0.8027992844581604
45,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9295837879180908,0,galaxy,0.9620835185050964,0,galaxy,0.9741513133049011,0,galaxy,0.5395693182945251,0,galaxy,0.7921236753463745,0,galaxy,0.6964003443717957
46,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9492611885070801,0,galaxy,0.9778679609298706,0,galaxy,0.9692205786705017,0,galaxy,0.9656243920326233,0,galaxy,0.7943158745765686,0,galaxy,0.45225489139556885
47,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9741804003715515,0,galaxy,0.9853028059005737,0,galaxy,0.9911921620368958,0,galaxy,0.9806832671165466,0,galaxy,0.9718842506408691,0,galaxy,0.8776911497116089
48,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9933307766914368,0,galaxy,0.9896726608276367,0,galaxy,0.989237904548645,0,galaxy,0.9534603357315063,0,galaxy,0.9840607047080994,0,galaxy,0.7900576591491699
49,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9704693555831909,0,galaxy,0.9717816710472107,0,galaxy,0.9866446852684021,0,galaxy,0.9349668622016907,0,galaxy,0.9824404716491699,0,galaxy,0.5051903128623962
50,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9510164260864258,0,galaxy,0.9735196828842163,0,galaxy,0.938587486743927,0,galaxy,0.6578345894813538,0,galaxy,0.9539464116096497,0,galaxy,0.616420567035675
51,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.6497522592544556,0,galaxy,0.7265374660491943,0,galaxy,0.9729536771774292,0,galaxy,0.8749875426292419,0,galaxy,0.9446784853935242,0,galaxy,0.41553324460983276
52,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9927434921264648,0,galaxy,0.9975447058677673,0,galaxy,0.9900370836257935,0,galaxy,0.9696649312973022,0,galaxy,0.7575297355651855,2,star,0.6829187870025635
53,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9791785478591919,0,galaxy,0.9720559120178223,0,galaxy,0.9844635725021362,0,galaxy,0.9525936245918274,0,galaxy,0.9672555327415466,0,galaxy,0.556459367275238
54,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.7524147033691406,0,galaxy,0.8600926399230957,0,galaxy,0.9515625238418579,0,galaxy,0.9015882611274719,0,galaxy,0.9732215404510498,0,galaxy,0.6629176139831543
55,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9616550207138062,0,galaxy,0.9496875405311584,0,galaxy,0.9912003874778748,0,galaxy,0.9401745796203613,0,galaxy,0.9909183979034424,0,galaxy,0.6726962924003601
56,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9334942698478699,0,galaxy,0.9553725719451904,0,galaxy,0.9936955571174622,0,galaxy,0.9765914678573608,0,galaxy,0.988884687423706,0,galaxy,0.7207017540931702
57,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9386391639709473,0,galaxy,0.9877977967262268,0,galaxy,0.9879712462425232,0,galaxy,0.9766830801963806,0,galaxy,0.9893288016319275,0,galaxy,0.7103345394134521
58,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9889886975288391,0,galaxy,0.8909355401992798,0,galaxy,0.9900197982788086,0,galaxy,0.9602373838424683,0,galaxy,0.9821299910545349,0,galaxy,0.9018370509147644
59,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9965178966522217,0,galaxy,0.9873241186141968,0,galaxy,0.9921899437904358,0,galaxy,0.9463895559310913,0,galaxy,0.9907903671264648,0,galaxy,0.9110276699066162
60,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9880595803260803,0,galaxy,0.9879218935966492,0,galaxy,0.9906689524650574,0,galaxy,0.96505206823349,0,galaxy,0.9926097989082336,0,galaxy,0.840812087059021
61,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9968787431716919,0,galaxy,0.9871930480003357,0,galaxy,0.9954441785812378,0,galaxy,0.9860225915908813,0,galaxy,0.9939926266670227,0,galaxy,0.7613681554794312
62,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9989767074584961,0,galaxy,0.9987199306488037,0,galaxy,0.9974496960639954,0,galaxy,0.9863597750663757,0,galaxy,0.9955428242683411,0,galaxy,0.8754861354827881
63,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9660440683364868,0,galaxy,0.9916336536407471,0,galaxy,0.9938955903053284,0,galaxy,0.9906198978424072,0,galaxy,0.9940370321273804,1,quasar,0.4999065101146698
64,0,galaxy,2,star,False,2,star,False,True,2,star,0.4682299792766571,0,galaxy,0.8011354804039001,2,star,0.542521595954895,2,star,0.45724961161613464,1,quasar,0.5788605213165283,2,star,0.4700677990913391
65,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9505478143692017,0,galaxy,0.9484139680862427,0,galaxy,0.9758381247520447,0,galaxy,0.6037799119949341,0,galaxy,0.9867635369300842,0,galaxy,0.6180356740951538
66,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9901123642921448,0,galaxy,0.9990596175193787,0,galaxy,0.9958652257919312,0,galaxy,0.9904747605323792,0,galaxy,0.9927499294281006,2,star,0.6200256943702698
67,0,galaxy,0,galaxy,True,0,galaxy,True,True,1,quasar,0.6834167242050171,0,galaxy,0.5792054533958435,0,galaxy,0.9348435401916504,0,galaxy,0.7911118268966675,2,star,0.6984443068504333,0,galaxy,0.6758276224136353
68,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9932540059089661,0,galaxy,0.9989637136459351,0,galaxy,0.9958806037902832,0,galaxy,0.9922389984130859,0,galaxy,0.9949138164520264,0,galaxy,0.8637949228286743
69,0,galaxy,0,galaxy,True,0,galaxy,True,True,1,quasar,0.6232047080993652,1,quasar,0.43176665902137756,0,galaxy,0.731762170791626,2,star,0.7126790285110474,2,star,0.5199193954467773,0,galaxy,0.5973134636878967
70,0,galaxy,0,galaxy,True,0,galaxy,True,True,1,quasar,0.6553395986557007,1,quasar,0.4127153158187866,0,galaxy,0.9102773070335388,2,star,0.6323394179344177,0,galaxy,0.4890570640563965,0,galaxy,0.7002308368682861
71,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.8521699905395508,0,galaxy,0.8239119648933411,0,galaxy,0.977976381778717,0,galaxy,0.91758793592453,0,galaxy,0.6662547588348389,0,galaxy,0.7163149118423462
72,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.43233203887939453,0,galaxy,0.36347728967666626,0,galaxy,0.9211946725845337,0,galaxy,0.7166988849639893,0,galaxy,0.659879744052887,0,galaxy,0.49022552371025085
73,0,galaxy,1,quasar,False,1,quasar,False,True,1,quasar,0.9034883379936218,1,quasar,0.7585219740867615,1,quasar,0.7302994728088379,1,quasar,0.7979658246040344,1,quasar,0.6473556756973267,1,quasar,0.5862550735473633
74,0,galaxy,0,galaxy,True,0,galaxy,True,True,1,quasar,0.6715353727340698,2,star,0.34081926941871643,0,galaxy,0.9324051141738892,0,galaxy,0.651581346988678,0,galaxy,0.5649045705795288,1,quasar,0.7676109075546265
75,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.5436037182807922,0,galaxy,0.4447256028652191,0,galaxy,0.808208703994751,0,galaxy,0.5834177732467651,0,galaxy,0.8099493384361267,0,galaxy,0.9786897301673889
76,0,galaxy,0,galaxy,True,0,galaxy,True,True,1,quasar,0.42365679144859314,0,galaxy,0.34078192710876465,0,galaxy,0.8239819407463074,0,galaxy,0.5557442903518677,0,galaxy,0.5767771005630493,0,galaxy,0.8333715200424194
77,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9656525254249573,0,galaxy,0.9066059589385986,0,galaxy,0.9815729856491089,0,galaxy,0.9393929243087769,0,galaxy,0.982721745967865,0,galaxy,0.9301262497901917
78,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9860653877258301,0,galaxy,0.9978164434432983,0,galaxy,0.9953148365020752,0,galaxy,0.9879106283187866,0,galaxy,0.9940003156661987,0,galaxy,0.9602436423301697
79,0,galaxy,0,galaxy,True,0,galaxy,True,True,1,quasar,0.6044619679450989,0,galaxy,0.6128137111663818,0,galaxy,0.8162661194801331,0,galaxy,0.6478787660598755,0,galaxy,0.9390859603881836,1,quasar,0.7370026111602783
80,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9740291833877563,0,galaxy,0.9766677618026733,0,galaxy,0.9868116974830627,0,galaxy,0.9624937176704407,0,galaxy,0.9867331385612488,0,galaxy,0.9028682112693787
81,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.6167828440666199,0,galaxy,0.4437740743160248,0,galaxy,0.9472387433052063,0,galaxy,0.9494326710700989,0,galaxy,0.9921532273292542,0,galaxy,0.8816968202590942
82,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9495297074317932,0,galaxy,0.9753502607345581,0,galaxy,0.9504320025444031,0,galaxy,0.9722992181777954,0,galaxy,0.9420321583747864,2,star,0.465814471244812
83,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9849622249603271,0,galaxy,0.9972304701805115,0,galaxy,0.9899311065673828,0,galaxy,0.9885073900222778,0,galaxy,0.9919772744178772,0,galaxy,0.9592205286026001
84,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.45308002829551697,0,galaxy,0.49342551827430725,0,galaxy,0.8904149532318115,2,star,0.8094047904014587,2,star,0.5109179615974426,0,galaxy,0.5726887583732605
85,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.8873273134231567,0,galaxy,0.8973932862281799,0,galaxy,0.984557032585144,0,galaxy,0.923316478729248,0,galaxy,0.9813764691352844,0,galaxy,0.9293367266654968
86,0,galaxy,1,quasar,False,0,galaxy,True,False,0,galaxy,0.4663209319114685,1,quasar,0.3914594352245331,1,quasar,0.4826275408267975,1,quasar,0.5661707520484924,1,quasar,0.5054231286048889,0,galaxy,0.8768161535263062
87,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9814687967300415,0,galaxy,0.929773211479187,0,galaxy,0.9882787466049194,0,galaxy,0.9834240078926086,0,galaxy,0.9811567664146423,0,galaxy,0.6767743825912476
88,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9466058611869812,0,galaxy,0.9974820017814636,0,galaxy,0.9758664965629578,0,galaxy,0.9155811667442322,0,galaxy,0.9159926176071167,0,galaxy,0.7250100374221802
89,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.7215338349342346,0,galaxy,0.9438090920448303,0,galaxy,0.9818019270896912,0,galaxy,0.9799237847328186,0,galaxy,0.9900824427604675,0,galaxy,0.6390138864517212
90,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.967670202255249,0,galaxy,0.9770153760910034,0,galaxy,0.9876047372817993,0,galaxy,0.9757518768310547,0,galaxy,0.9847897887229919,1,quasar,0.487352192401886
91,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9741204380989075,0,galaxy,0.9748674035072327,0,galaxy,0.9826923608779907,0,galaxy,0.9908271431922913,0,galaxy,0.9932551383972168,0,galaxy,0.6610265970230103
92,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9267691373825073,0,galaxy,0.7667508721351624,0,galaxy,0.95755535364151,0,galaxy,0.9048107266426086,0,galaxy,0.878358006477356,1,quasar,0.4421273469924927
93,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9439013600349426,0,galaxy,0.9732933640480042,0,galaxy,0.982174277305603,0,galaxy,0.9465091824531555,0,galaxy,0.9519181251525879,0,galaxy,0.6476803421974182
94,0,galaxy,1,quasar,False,1,quasar,False,True,1,quasar,0.535570502281189,1,quasar,0.5698150992393494,1,quasar,0.4576084017753601,1,quasar,0.5304626226425171,1,quasar,0.6937458515167236,1,quasar,0.43776002526283264
95,0,galaxy,0,galaxy,True,0,galaxy,True,True,1,quasar,0.5401511788368225,0,galaxy,0.8713138699531555,0,galaxy,0.9134661555290222,0,galaxy,0.9069933295249939,0,galaxy,0.7929630875587463,2,star,0.3924349844455719
96,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.4582636058330536,0,galaxy,0.3552801012992859,0,galaxy,0.6345272064208984,1,quasar,0.5543023943901062,0,galaxy,0.46891242265701294,2,star,0.42088744044303894
97,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9694865942001343,0,galaxy,0.9720145463943481,0,galaxy,0.9839335083961487,0,galaxy,0.9790327548980713,0,galaxy,0.9886947274208069,1,quasar,0.6057916879653931
98,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.7642132639884949,0,galaxy,0.7357470393180847,0,galaxy,0.9871715903282166,0,galaxy,0.8731825351715088,0,galaxy,0.9821305871009827,1,quasar,0.5731391310691833
99,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.4378434121608734,0,galaxy,0.7334017157554626,0,galaxy,0.863330602645874,0,galaxy,0.8677160739898682,0,galaxy,0.6514607071876526,0,galaxy,0.48728272318840027
100,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.8772332668304443,0,galaxy,0.8656742572784424,0,galaxy,0.9757788777351379,0,galaxy,0.9565504789352417,0,galaxy,0.881756603717804,0,galaxy,0.6915360689163208
101,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9659656286239624,0,galaxy,0.9776276350021362,0,galaxy,0.9855462312698364,0,galaxy,0.9324944019317627,0,galaxy,0.9886406660079956,0,galaxy,0.76749187707901
102,0,galaxy,0,galaxy,True,0,galaxy,True,True,1,quasar,0.6746687889099121,0,galaxy,0.7904835939407349,0,galaxy,0.9285945296287537,0,galaxy,0.7547253966331482,0,galaxy,0.8604512214660645,1,quasar,0.6107691526412964
103,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9615901708602905,0,galaxy,0.9900701642036438,0,galaxy,0.9656667709350586,0,galaxy,0.958836019039154,0,galaxy,0.9928683638572693,1,quasar,0.5794444680213928
104,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.6521950364112854,2,star,0.8358475565910339,0,galaxy,0.9089175462722778,0,galaxy,0.8871323466300964,0,galaxy,0.8963374495506287,0,galaxy,0.9272801876068115
105,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.9860432147979736,0,galaxy,0.9773793816566467,0,galaxy,0.9832668900489807,0,galaxy,0.9575943350791931,0,galaxy,0.9790301322937012,0,galaxy,0.7774758338928223
106,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.5795446634292603,0,galaxy,0.7562264204025269,0,galaxy,0.9223719835281372,0,galaxy,0.7825136184692383,0,galaxy,0.7266722321510315,0,galaxy,0.6173924803733826
107,0,galaxy,0,galaxy,True,0,galaxy,True,True,0,galaxy,0.668814480304718,0,galaxy,0.6409415006637573,0,galaxy,0.9657807946205139,0,galaxy,0.6482958793640137,0,galaxy,0.7206684350967407,0,galaxy,0.9423567056655884
108,0,galaxy,2,star,False,2,star,False,True,1,quasar,0.4731908440589905,2,star,0.3876061737537384,2,star,0.5202844738960266,2,star,0.6934910416603088,2,star,0.4531000852584839,1,quasar,0.5485331416130066
